timestamp,equity,cash
2025-10-20T02:00:18.576035Z,99917.11644946737,24997.625169207768
2025-10-20T02:00:22.620965Z,100037.14109705598,25037.166998710738
2025-10-20T02:00:26.667716Z,100008.32783465354,25023.45878858892
2025-10-20T02:00:30.707171Z,100068.9542354942,25047.345963545766
2025-10-20T02:00:34.742003Z,100132.69079492574,25043.90117851873
2025-10-20T02:00:38.771996Z,100002.44717383322,25024.13596418861
2025-10-20T02:00:42.811890Z,99912.19700169154,25046.517070331203
2025-10-20T02:00:46.843086Z,99933.7424658788,25043.029384796606
2025-10-20T02:00:50.874571Z,100122.3595867467,25012.903812508295
2025-10-20T02:00:54.910531Z,99976.79037998,24984.925503025228
2025-10-20T02:00:58.941146Z,99920.76392625186,24995.348039974982
2025-10-20T02:01:02.976216Z,100062.55260764076,25037.992159367015
2025-10-20T02:01:07.027582Z,99915.78056371001,25034.14447349356
2025-10-20T02:01:11.064984Z,100188.82228043886,25001.06730361776
2025-10-20T02:01:15.103249Z,99882.84974121152,25021.070245333318
2025-10-20T02:01:19.137857Z,100076.74383586495,24954.172492377795
2025-10-20T02:01:23.183731Z,99896.71823042328,24982.135982104654
2025-10-20T02:01:27.223365Z,100180.59292785433,24996.818278522343
2025-10-20T02:01:31.274924Z,100196.01291790456,24971.091063580745
2025-10-20T02:01:35.314182Z,99937.5205745653,25045.25475421205
2025-10-20T02:01:39.356997Z,99863.43920374956,24965.989350430376
2025-10-20T02:01:43.386874Z,100152.80639851956,24977.118051734768
2025-10-20T02:01:47.429303Z,100019.4820027155,24976.963073849645
2025-10-20T02:01:51.466288Z,99933.12816000731,24977.092704933973
2025-10-20T02:01:55.499309Z,100135.43358833306,25012.442966324685
2025-10-20T02:01:59.538248Z,100034.89723324236,25019.106510056314
2025-10-20T02:02:03.572846Z,100125.69179295993,24961.12239800499
2025-10-20T02:02:07.612048Z,99977.1013775898,24979.811502813824
2025-10-20T02:02:11.661316Z,100092.5913275807,24984.292623705674
2025-10-20T02:02:15.696598Z,100015.7731550848,25039.006530743678
2025-10-20T02:02:19.730809Z,99973.89505866052,25000.8542780495
2025-10-20T02:02:23.763186Z,100090.74875560973,25034.660070505324
2025-10-20T02:02:27.803566Z,100007.25693751826,25025.796180443893
2025-10-20T02:02:31.849687Z,100037.18750667672,24988.489005135863
2025-10-20T02:02:35.893833Z,100171.09018914549,25002.926481972947
2025-10-20T02:02:40.029136Z,100015.4967999244,25002.799399869535
2025-10-20T02:02:44.061370Z,100114.28993593791,25012.246307736576
2025-10-20T02:02:48.092944Z,100069.59237499542,25031.287047272952
2025-10-20T02:02:52.131204Z,99847.63209856239,24985.87951451831
2025-10-20T02:02:56.173683Z,100149.54684608367,24998.10973476976
2025-10-20T02:03:00.213399Z,99904.88811906082,25038.751342745072
2025-10-20T02:03:04.254948Z,100096.86389535191,25045.49576802517
2025-10-20T02:03:08.293667Z,100150.61067878266,25024.946407761145
2025-10-20T02:03:12.337876Z,99933.11192753818,25035.12707774127
2025-10-20T02:03:16.369545Z,99885.15188987157,24956.803890091327
2025-10-20T02:03:20.408831Z,100128.86944663248,25012.540611548065
2025-10-20T02:03:24.444762Z,99833.42011281956,25043.447374336843
2025-10-20T02:03:28.479491Z,100193.13902901195,24997.351856973753
2025-10-20T02:03:32.508077Z,99862.23481445615,25040.297729511305
2025-10-20T02:03:36.542092Z,99947.14558177031,24954.524401634684
2025-10-20T02:03:40.579731Z,100148.80526160747,24997.380554220705
2025-10-20T02:03:44.609994Z,99910.31857872668,25042.698805247153
2025-10-20T02:03:48.646740Z,100165.3493997567,24960.491052820696
2025-10-20T02:03:52.682737Z,100061.0291044685,25016.06038915374
2025-10-20T02:03:56.719116Z,100059.84835550588,24967.307790969826
2025-10-20T02:04:00.752978Z,99851.29772205793,25029.107452224394
2025-10-20T02:04:04.790128Z,100026.81473475628,24983.65583315371
2025-10-20T02:04:08.839491Z,100042.28773095901,24972.273076129703
2025-10-20T02:04:12.891174Z,99857.63707489747,24984.48552561303
2025-10-20T02:04:16.934581Z,99989.59506835711,25012.641386049625
2025-10-20T02:04:20.969389Z,100085.97600885098,24964.732418739142
2025-10-20T02:04:25.016859Z,99830.32309655062,24995.219343727636
2025-10-20T02:04:29.059625Z,99842.36512706088,24966.34448543459
2025-10-20T02:04:33.114162Z,100152.49448233415,25018.45047916311
2025-10-20T02:04:37.151083Z,100158.75968749062,24999.098609671502
2025-10-20T02:04:41.193839Z,100119.35022224921,25040.985560457946
2025-10-20T02:04:45.230422Z,99930.23454198708,24994.22780179986
2025-10-20T02:04:49.265261Z,100004.57991313515,24984.327282204533
2025-10-20T02:04:53.307248Z,99843.47648415908,24952.14300661246
2025-10-20T02:04:57.356954Z,99930.28355120054,25006.313619006083
2025-10-20T02:05:01.401673Z,100199.40663279755,24958.25619017508
2025-10-20T02:05:05.447030Z,100149.76021926267,25015.568197682456
2025-10-20T02:05:09.490772Z,99941.03476405356,24983.118469422443
2025-10-20T02:05:13.535260Z,99973.16285541526,24994.73232350999
2025-10-20T02:05:17.575723Z,100153.30280445567,24992.03910844408
2025-10-20T02:05:21.618916Z,100032.12066180198,25035.73554746407
2025-10-20T02:05:25.661285Z,100177.13738253457,25001.958565038072
2025-10-20T02:05:29.696930Z,99805.97897778318,25002.018614836034
2025-10-20T02:05:33.783030Z,99951.09518624897,25007.598980937022
2025-10-20T02:05:37.817653Z,100079.48077578619,24988.48815105146
2025-10-20T02:05:41.853691Z,100125.60635997972,24983.1779459746
2025-10-20T02:05:45.883128Z,99943.3575982366,24953.62437427534
2025-10-20T02:05:49.925506Z,100087.8711838419,25030.376398683653
2025-10-20T02:05:53.978994Z,99962.39769899058,24987.304122417507
2025-10-20T02:05:58.017293Z,99825.07364480586,25022.459629093224
2025-10-20T02:06:02.063682Z,99861.29225356669,25027.969116911056
2025-10-20T02:06:06.106999Z,99820.39104334521,24972.779627679465
2025-10-20T02:06:10.149119Z,99894.82052461737,24998.255708938075
2025-10-20T02:06:14.187285Z,99942.83428104212,25026.496363130667
2025-10-20T02:06:18.229550Z,100162.56511279101,24982.281610256596
2025-10-20T02:06:22.260129Z,99941.0600725048,24959.12573738088
2025-10-20T02:06:26.317129Z,100138.99385678477,24980.06389134169
2025-10-20T02:06:30.358423Z,99981.58873338671,24990.402114815446
2025-10-20T02:06:34.400762Z,100084.2888938389,24975.41999210229
2025-10-20T02:06:38.443613Z,100076.9957305772,25014.063365002494
2025-10-20T02:06:42.496281Z,99893.64784396077,25012.06014659995
2025-10-20T02:06:46.537798Z,100159.86731830926,24972.361566576976
2025-10-20T02:06:50.579884Z,99892.65480528586,25034.09747538972
2025-10-20T02:06:54.650902Z,100191.17452712794,24997.147804567605
2025-10-20T02:06:58.685484Z,99913.44551680906,24956.96974147657
2025-10-20T02:07:02.724513Z,99842.53458444538,25034.251231910235
2025-10-20T02:07:06.766345Z,99921.68707146998,24999.849677481827
2025-10-20T02:07:10.810624Z,100195.37969395207,24979.377067461126
2025-10-20T02:07:14.851894Z,100018.93365345617,24982.750373115694
2025-10-20T02:07:18.891667Z,100033.78534006728,25029.108402469818
2025-10-20T02:07:22.928373Z,99807.15120688,24983.658618818135
2025-10-20T02:07:26.963611Z,100192.07222005255,24999.181436447994
2025-10-20T02:07:31.001769Z,99965.78976537875,24992.26947439327
2025-10-20T02:07:35.036114Z,99857.61916021629,25043.715557538384
2025-10-20T02:07:39.073638Z,99832.49059768052,24975.236817214765
2025-10-20T02:07:43.119325Z,100053.81367188242,24952.08717660598
2025-10-20T02:07:47.168089Z,99975.25912748584,25005.498602624975
2025-10-20T02:07:51.204718Z,99882.26926833534,25029.891456548685
2025-10-20T02:07:55.237541Z,100171.7130263971,25023.317873436743
2025-10-20T02:07:59.274587Z,99846.72211233055,24996.634659385036
2025-10-20T02:08:03.307261Z,99997.68637850785,24964.636407199396
2025-10-20T02:08:07.349379Z,100120.84581189827,24956.08684261311
2025-10-20T02:08:11.388510Z,100080.71513899483,25024.84641887421
2025-10-20T02:08:15.425345Z,99895.39367653862,24993.44460390968
2025-10-20T02:08:19.468165Z,99900.15213046498,24950.743808465646
2025-10-20T02:08:23.522397Z,100122.97706847456,25012.05594234336
2025-10-20T02:08:27.564339Z,99953.63649106417,24987.329064077294
2025-10-20T02:08:31.597590Z,99832.96176733889,25021.254968224952
2025-10-20T02:08:35.636162Z,99913.92006170018,25009.101131880172
2025-10-20T02:08:39.698532Z,99989.0721535366,24963.662818241617
2025-10-20T02:08:43.737123Z,99938.59868211878,25023.428278500305
2025-10-20T02:08:47.775778Z,99933.6913579239,24961.050694266283
2025-10-20T02:08:51.814183Z,100155.22811455725,24999.766127103117
2025-10-20T02:08:55.853559Z,100002.66168479287,24954.277207948246
2025-10-20T02:08:59.888231Z,100100.25725217772,25002.69975943282
2025-10-20T02:09:03.923269Z,100085.07872303599,24953.08225964841
2025-10-20T02:09:07.960732Z,99964.83637486512,25031.99675266935
2025-10-20T02:09:11.995630Z,100186.82040062876,24999.61969261698
2025-10-20T02:09:16.041994Z,99977.6270088266,25016.958398436138
2025-10-20T02:09:20.079638Z,99968.92610505607,24983.134377905953
2025-10-20T02:09:24.121007Z,100121.3923612587,24968.26108863352
2025-10-20T02:09:28.154477Z,100145.10449341993,24971.58428748529
2025-10-20T02:09:32.198019Z,99979.28911202686,25032.182823403386
2025-10-20T02:09:36.243434Z,99808.97782609865,24988.48187067788
2025-10-20T02:09:40.289856Z,99977.48886228855,25011.155503491616
2025-10-20T02:09:44.325081Z,100198.71386554166,24950.544053070127
2025-10-20T02:09:48.365237Z,100149.72884363684,25016.244208698816
2025-10-20T02:09:52.410480Z,99823.17301447214,25007.32216153911
2025-10-20T02:09:56.454984Z,99876.72539429236,24992.46623361839
2025-10-20T02:10:00.516593Z,100099.80731144272,25042.677496826218
2025-10-20T02:10:04.548947Z,100082.52209509377,24987.95310940198
2025-10-20T02:10:08.592322Z,99824.96395482442,25003.227375594026
2025-10-20T02:10:12.650053Z,99880.60393408971,24985.02627477889
2025-10-20T02:10:16.685319Z,99914.81464260949,25010.052703377787
2025-10-20T02:10:20.725254Z,100019.28974141313,24963.53240638456
2025-10-20T02:10:24.757871Z,99971.841404694,24999.781844119614
2025-10-20T02:10:28.792276Z,99800.05697047897,25005.11968182834
2025-10-20T02:10:32.822509Z,100107.06543900163,24975.369495983803
2025-10-20T02:10:36.866217Z,99808.42723634106,25030.581212938065
2025-10-20T02:10:40.903480Z,100037.71651447861,24977.279981155145
2025-10-20T02:10:44.937046Z,100124.86516529387,25036.786726284314
2025-10-20T02:10:48.983676Z,99971.28541902851,24970.079286629432
2025-10-20T02:10:53.024405Z,100074.56555419217,25001.935191974888
2025-10-20T02:10:57.068354Z,99943.27180054468,24980.87701990249
2025-10-20T02:11:01.107210Z,100086.032622121,24950.42869117425
2025-10-20T02:11:05.147039Z,100046.73216340358,25038.236147127638
2025-10-20T02:11:09.183836Z,100177.92965037489,25026.976981170566
2025-10-20T02:11:13.268433Z,100167.86750908729,24988.88634768448
2025-10-20T02:11:17.309083Z,99935.36777607624,24975.368012373172
2025-10-20T02:11:21.608842Z,100066.90610116943,25001.561063703008
2025-10-20T02:11:25.652747Z,99865.10286133246,25021.62886777593
2025-10-20T02:11:29.689804Z,100101.34562743639,25029.330665374364
2025-10-20T02:11:33.755389Z,99948.46590149839,24988.131906457806
2025-10-20T02:11:37.803272Z,100105.43526375215,24973.85512074303
2025-10-20T02:11:41.846998Z,100008.60629837879,25045.59657190305
2025-10-20T02:11:45.883937Z,100131.68415801018,25038.07955536168
2025-10-20T02:11:49.931167Z,100072.06070127834,24979.277011267703
2025-10-20T02:11:53.968117Z,99833.5501159955,24972.950096966604
2025-10-20T02:11:58.009922Z,100144.14879010349,25004.250654280022
2025-10-20T02:12:02.053685Z,99882.87811726566,25019.000230084715
2025-10-20T02:12:06.103044Z,99973.56849420877,25033.513913544273
2025-10-20T02:12:10.150942Z,99816.6447954806,25008.375658925324
2025-10-20T02:12:14.184655Z,99944.85801011253,24997.041538146295
2025-10-20T02:12:18.239127Z,99831.14190934155,24967.120828238712
2025-10-20T02:12:22.272365Z,99911.32591585274,25004.29756644169
2025-10-20T02:12:26.315517Z,99938.18409912218,24955.949097206656
2025-10-20T02:12:30.361604Z,100017.02708784938,25014.405775825944
2025-10-20T02:12:34.398736Z,100079.88288356787,24963.616320193036
2025-10-20T02:12:38.436781Z,99980.96250850243,24964.39414504761
2025-10-20T02:12:42.473434Z,100128.64370406134,25000.77542479712
2025-10-20T02:12:46.512118Z,99985.61347176191,24955.113877605112
2025-10-20T02:12:50.555987Z,100083.77830966744,25006.719785038065
2025-10-20T02:12:54.585854Z,100170.32313597889,25034.599574370986
2025-10-20T02:12:58.619201Z,99949.12303279337,24982.72601873804
2025-10-20T02:13:02.656483Z,99973.79539117475,24965.373353667364
2025-10-20T02:13:06.699565Z,99947.33262012702,24958.282964846872
2025-10-20T02:13:10.735767Z,99839.79306352678,24988.570771115214
2025-10-20T02:13:14.770556Z,99920.65688675441,25022.678423038225
2025-10-20T02:13:18.820638Z,100152.1310763082,24962.842353054006
2025-10-20T02:13:22.857866Z,99899.54359638477,25018.45921884001
2025-10-20T02:13:26.900791Z,99835.79116379707,25043.105782784933
2025-10-20T02:13:30.939743Z,99844.33448747077,24950.307403574767
2025-10-20T02:13:34.988233Z,100143.18388456076,24961.216872928642
2025-10-20T02:13:39.022093Z,100142.73231818237,24994.719316497405
2025-10-20T02:13:43.056132Z,100144.1268183032,25023.394619504732
2025-10-20T02:13:47.092398Z,100075.13772380163,25036.000215866927
2025-10-20T02:13:51.141525Z,99857.72809120413,25039.383611381523
2025-10-20T02:13:55.173497Z,100093.106727839,25027.74073721955
2025-10-20T02:13:59.211582Z,100034.80310087198,25045.321768789094
2025-10-20T02:14:03.261408Z,99993.93574736752,25048.600836389553
2025-10-20T02:14:07.305094Z,99944.75300486831,25013.55624970517
2025-10-20T02:14:11.338394Z,100144.36851420898,25022.241124195883
2025-10-20T02:14:15.770026Z,99844.5075879915,25023.654797692234
2025-10-20T02:14:19.817122Z,99807.39397716118,24991.774739987803
2025-10-20T02:14:23.852841Z,100070.14150617999,25014.598044387043
2025-10-20T02:14:27.893000Z,100066.64649298323,24989.42765047831
2025-10-20T02:14:31.922556Z,100046.52028852866,25001.278897183238
2025-10-20T02:14:35.954157Z,99977.37059359527,25013.72957478476
2025-10-20T02:14:39.989325Z,99959.93551913473,24964.902934328282
2025-10-20T02:14:44.031627Z,100130.49877889895,24977.18706884671
2025-10-20T02:14:48.071922Z,99996.96365113773,24972.163005976465
2025-10-20T02:14:52.116028Z,99986.93471192598,25040.514469560057
2025-10-20T02:14:56.160780Z,100190.69372094795,24996.557388172023
2025-10-20T02:15:00.197675Z,99837.71105412934,24956.52563056674
2025-10-20T02:15:04.237325Z,100102.38560094326,24983.007655145102
2025-10-20T02:15:08.281487Z,99904.48124702122,24972.935366795435
2025-10-20T02:15:12.312144Z,99985.46395452335,25042.746166651992
2025-10-20T02:15:16.347117Z,99906.47959547334,24996.106410991702
2025-10-20T02:15:20.393367Z,99826.90601187514,25031.648326610346
2025-10-20T02:15:24.429773Z,99907.6772529285,25021.35245153408
2025-10-20T02:15:28.461795Z,100148.23769519188,25035.975206330753
2025-10-20T02:15:32.516394Z,99804.03453371227,24967.30336644281
2025-10-20T02:15:36.554563Z,99873.87881645128,25031.002135506198
2025-10-20T02:15:40.596079Z,99817.10175264087,25010.816939109154
2025-10-20T02:15:44.632228Z,99834.40521929463,25045.184743251193
2025-10-20T02:15:48.664581Z,100060.58941344263,24966.171850351166
2025-10-20T02:15:52.703525Z,100065.92786555851,24953.80588995022
2025-10-20T02:15:56.740973Z,99999.75948070937,25031.24302500988
2025-10-20T02:16:00.784076Z,100031.29401061502,24989.759596904918
